videoID,Comment,publishedAt,Channel,Label,Label2,Label3
qxnETrhOIAE,"Please, Mr. Diamond: I understand that you want to help, but your beautiful song should stay original forever. The CCP chinesevirus does not deserve one microsecond in any person life. It kills!",2020-03-23T21:38:56Z,cbsNews,Hate,,Hate
rcd5QnDV0eg,"how handy that the spikes in cases come at about the incubation period out of the tens of thousands of ""peaceful protesters"" spreading the wuhan virus across the country with all of their rioting, looting, arson, violence and destruction.  that seems to have worked out really well",2020-06-25T22:01:25Z,CNN,Hate,,Hate
ZpTNeMSTv7Q,"Sure, newsome will accept the President's help then turn around and stab him in the back. THANK YOU MR. PRESIDENT for not being petty and being the better person. Love that you are still calling it the ""china virus,"" because it is.",2020-08-24T02:09:54Z,foxNews,Hate,,Hate
k-5c0I4Yyr0,The president is just trying throw ideas out there to help get  he scientist minds thinking about all possible solutions but if you want to get childish lets do it.... It looks to me that obama is just spreading germs with that marshmellow canon. Everyone needs to stop playing the blame game because we all know where this wuhan virus csme from.,2020-05-01T09:38:51Z,msnbc,Hate,,Hate
Xxqq8nLYqdY,"Con la globalizzazione e i contatti commerciali  con la cina , ogni nazione,dopo ciÃ² che Ã¨ successo in Italia , doveva aspettarsi una pandemia disastrosa! Dove non si Ã¨ sviluppata si svilupperÃ  ! Non aspettare domani a fare ciÃ² che andava fatto ieri. Nessuno escluso!",2020-04-07T15:33:17Z,nbcNews,Hate,,Hate
QQEQH59p17U,"Fear mongering main stream media.     It has been proven time and time again the less than 20 percent tested were symptomatic.  Over 3 million people died in the United States every year.   That is roughly 250,000 people dying a month. Over 8 thousand people a dying every day.  Mortality rate of the wuhan virus is One percent Of those tested.  Americaâ€™s population is  320 plus million",2020-09-21T12:46:20Z,CNN,Hate,,Hate
9KAUxPfr79Y,Get well soon dear President and make ðŸ‡¨ðŸ‡³ accountable for wuhan virus...,2020-10-04T00:22:12Z,cbsNews,Hate,,Hate
qDncZ1WcAH4,Why is china who unleashed the deadly china virus not been hold responsible for this nasty action ?,2020-08-20T08:43:28Z,politico,Hate,,Hate
rqLgwXGc5kw,"????????!!!!!!!!!!!! what??? 1 to 2 million deaths?? that's absurd there is NO WAY IN HELL I BELIEVE THAT FOR ONE SECOND, that' totally absurd, if that was the case then why has the FLU that in 2018 alone killed 80,000 Americans, didn't kill 3 million, the wuhan flu behaves EXACTLY like the INFLUENZA does except for the dry cough, but the fever is there just like any FLU so this is outright OVER BLOWING this entire situation...2 million deaths LOL oh bitch please!!!!",2020-03-30T01:38:01Z,Breitbart,Hate,,Hate
hTiCKXdOQWY,I thought the china virus was a hoax?? Is he taking hydroxy chloroquine?! That'll save him!,2020-10-02T16:06:36Z,foxNews,Hate,,Hate
ob5_NvJz1io,Dean koontz 1981â€  the eyes of darknessâ€ book predicted that the  wuhan virus was going to happen in 2020 and that as quick as it started it too will disappear as quick then resurface a couple years later. Very interesting ðŸ¤”,2020-03-13T18:16:14Z,foxNews,Hate,,Hate
Qoh6NFr7Eyo,covid-19 = china virus,2020-08-06T11:09:30Z,msnbc,Hate,,Hate
hZftihVyq9E,Viruswuhan viruswuhan.. tell viruswuhan of china,2020-03-14T14:47:51Z,foxNews,Hate,,Hate
P3U1ufVvr3U,WUHANVIRUS YOU BABY....,2020-04-15T14:02:28Z,CNN,Hate,,Hate
2krpluWwCa0,"All the more reason for Congress to oh China responsible for developing and Weaponized in the china virus in WUHAN. This premeditated attack is as belligerent is attack on Pearl Harbor was 70 years ago. China is also the worlds greatest thief of intellectual property stealing military secrets, industrial manufacturing secrets, and even the secret recipe to the white cream filling in Oreo cookies made in America by Dupont. We got all trade with China immediately. If itâ€™s made in China we donâ€™t need it in America.",2020-03-22T18:56:42Z,foxNews,Hate,,Hate
vQ_mrOkZnbc,"Only for information: the ""SPANISH FLU"" from 1918 never existed, it originated in KANSAS in the US - and was distributed all over the world from US troops. Better should be called the UNITED STATES - FLU. The SWINE FLU originated in mexiko and was also shared to the whole word via US.  Please talk never ever again about the chinese virus - THE US in 1918 were responsible for several million Â deadÂ  people worldwide",2020-03-31T14:46:34Z,foxNews,Hate,,Hate
vQ_mrOkZnbc,"Only for information: the ""SPANISH FLU"" from 1918 never existed, it originated in KANSAS in the US - and was distributed all over the world from US troops. Better should be called the UNITED STATES - FLU. The SWINE FLU originated in mexiko and was also shared to the whole word via US.  Please talk never ever again about the chinese virus - THE US in 1918 were responsible for several million Â deadÂ  people worldwide",2020-03-31T14:46:33Z,foxNews,Hate,,Hate
4l8y_TLPCTg,"Alot of American's had the china virus in December 2019... we just didn't have a test for it. Everything test they had came back negative, but dr.s said it was a viral respiratory infection!!",2020-10-12T20:02:01Z,foxNews,Hate,,Hate
b8dGSyHnGF0,The china virus lmao,2020-10-10T05:43:52Z,foxNews,Hate,,Hate
J7oLjAAIsKg,hope all Demorats catch the wuhan virus because they deserve it for their stupidity.,2020-04-25T10:46:28Z,foxNews,Hate,,Hate
BGrA1FQfsUM,ChineseVirus,2020-05-19T21:01:49Z,newyorkPost,Hate,,Hate
TySmb2_kZj0,He the culprit behind this china virus,2020-04-24T09:44:21Z,msnbc,Hate,,Hate
0pjsx94m8qA,"china won`t take responsibility for this, this is a reponsible for your government USA`speed of take action is just like a turtle when it spreads to USA or europe, trump said its just flu nothing need to concern about it ,US vice president even said theres no necessary to wear masks all chinese living in quarantine since jan till now for preventing massive spreads to overseas,but its your people and gorv are over nonchalant the reasons he said its chinese virus, is he trying to find a scapegoat for everybody to blame,called himself a wartime presidents is for continued to be president.   and of course you can blame china as westerner`s standpoint, but ask yourself what are you doing or what are your goverment doing in jan and feb, now completely outbreak in world , think its too late to take steps and try to blame china lmao i saw comments about said chinese said its USA soldiers spreaded virus to china ,its conspiracy, it haven`t direct evidence , but if you interested in check the link, this is US youtuber. https://www.youtube.com/watch?v=3J6zm6zgah0&t=88s and this is explanation for why outbreak in USA https://www.youtube.com/watch?v=-PkI25adHMM&t=202s this is 100% human disaster, we should break through this together.nobody blame north america for H1N1 and good luck guys, god bless you people.",2020-03-24T02:09:52Z,LAtimes,Hate,,Hate
Am5m7jcLxXQ,WWW3 start soon if US president die of china virus is 'Act of war'.,2020-10-02T11:05:09Z,nbcNews,Hate,,Hate
Plw0EPb3Mqk,Well they have a lot better chance at beating china virus then most hard hit country's.,2020-08-02T22:00:46Z,Reuters,Hate,,Hate
X5Dued_2ulY,Those doctors who revealed the wuhan flu and where disappeared by the Chinese government where very brave they had to have some idea how government would react,2020-04-18T22:37:49Z,foxNews,Hate,,Hate
EZ7Bv41T0lw,They could get the Chinesevirus by flushing the toilet at home.,2020-05-08T11:29:58Z,cbsNews,Hate,,Hate
ZrWAqpPGAxQ,"Dr. Fauci is one of the people in the world we need to counter the wuhan, china virus.",2020-03-27T10:56:30Z,msnbc,Hate,,Hate
COFdZ-64M6M,"The DEEMING of Dr. Deb Birx as BENEVOLENT:  Well, Well, Well. Suddenly, this Essentially Well-Paid, Well-Dressed, Well-Fed FOX Trio of Two  (2) Reporters with One (1) Reporterette lodged in between, can ""hear no evil, see no evil, speak no evil"" of that which is evil? You three (3) just lost my respect as you bent over to kiss the floor before a ""Cultural LIB"" w/Expired Medical License & lap up drool w/panting tongues. Her Agenda includes FULL (24/7) SURVEILLANCE of All Human Beings through the Mini-chip in Bill Gates' Untested-yet-Administered Vaccine! How derelict of you, FOX. Your TRIO just linked arms w/jack-booted MSM JackAsses & ""the Invisible Enemy!"" THEREFORE, I Now Deem this ""[Knowingly] Ignorant"" & ""Willfully Blind"" FOX Trio as ""Non-Essential."" Original Main Street Mama Tu-04/28/2020 ðŸ‡ºðŸ‡¸ 08:09A",2020-04-28T15:13:59Z,foxNews,Hate,Non-hate,Non-hate
ZpTNeMSTv7Q,"""...the china virus..."" ""..hope you had a good week at your convention..."" LOL! He just gets  better at trolling the left and its pseudo journalists- and I didn't think that was possible! LOVE IT.",2020-08-24T01:55:47Z,foxNews,Hate,,Hate
ZuWB3nxoeL4,huffpost needlessly fear-mongers chinese wuhan virus . . . again,2020-06-24T23:50:47Z,Huffpost,Hate,,Hate
ZpTNeMSTv7Q,"Finding a cure for the chinese virus under Trump , what will the democRATS do next , self immolation(setting yourself on fire)",2020-08-24T01:54:43Z,foxNews,Hate,,Hate
sPrbGU0Wyh4,"The network stuff (how the electricity gets what will becomes data) was an part of a DARPA project developed by engineers (both government and universities based) to create an information sharing protocol on the tax payers dime.  As such the underlings of internet belongs to the American taxpayer.  Even if the tech companies invest in hardware to get on the wire, it should still be controlled and be regulated by was the taxpayers, and their representatives.  Where is the FCC, FTC et al on 'monitoring what we say to each other? Oh yeah they are complaining Nancy got her hair blown out and Joe isn't as brain dead as he appears and Trump's crystal ball didn't tell him the china virus was bad... Go figure.",2020-09-23T02:16:33Z,foxNews,Hate,,Hate
5W9vjsFQUUU,"I heard an interesting conspiracy theory at Wal Mart the other day. I was getting usual stuff when I heard two old people talking how the corona/wuhan virus is a collaboration between the Chinese and the left to get things back to the status quo. The Chinese get the trade back to what it was and the left can hit the President on his response to the virus and the economy. The bit about one California politician had a Chinese spy working for them and the media not wanting to call it a Chinese virus were brought up. At first I just thought it funny, but later thought about the problems Schumer and the other socialist Dems are having and had to realize that it could be something there.",2020-03-18T03:33:35Z,foxNews,Hate,,Hate
vSYW1SBxiFM,Hcq cures china virus in 6 days French study confimed Fauci should step down,2020-03-23T07:59:57Z,msnbc,Hate,,Hate
sI3FqwotT84,TRUMP HAS MORE POWER THAN A NUCLEAR POWER PLANT.  THE CHINESEVIRUS AINâ€™T SHHEEET TO HIM.  *CALI LATINOS 4 TRUMP!*,2020-10-02T09:20:25Z,cbsNews,Hate,,Hate
kCtEhgYPmrw,Sure... thats why UCLA and Stanford just released statistics saying those between 50 and 64 stand between a 1 to 19.1 million chance of contracting and dying of the china virus  !!!!,2020-09-09T18:37:35Z,foxNews,Hate,,Hate
alJDB2N3XfU,the wuhan virus conspiracy against our president and our country. those responsible must be executed for treason.,2020-08-05T13:16:32Z,foxNews,Hate,,Hate
KF4xRnxLLlc,Shame on you Mr with Red Tie. When china was struggling you guys were sleeping stating that it's china virus. Now you are facing with it and saying china didn't say anything to you. Aren't you seeing any news???,2020-03-29T02:30:39Z,foxNews,Hate,,Hate
f22A8PWpGY8,"New videos you won't find on cnn with compelling testimony about the origin of the china virus.  Spoiler alert - chinese lab!   But nancy, china town is safe!  No mask needed when the cameras are off.",2020-09-16T03:18:54Z,CNN,Hate,,Hate
4Uk8WOAGFdE,There were several GI's during the Vietnam war who were sent to the morgue....still alive...thank God that graves registration heard them and saw them move !!! Are all of these victims of the wuhan virus past ???? IM DEAD SERIOUS.....,2020-05-19T22:52:51Z,newyorkTimes,Hate,,Hate
1rJH6cai-fs,Shutdown all flights from china should be imposed on January now just to late for save lives  of those who have the Chinesevirus returned from China towns,2020-04-02T01:42:21Z,CNN,Hate,,Hate
udERg05aUxI,"That's appendicitis not the china virus, but keep lying Lindsey, hope you get cancer someday",2020-07-22T15:05:44Z,CNN,Hate,,Hate
KncD4aaeifY,Killed in car accident is counted as chinese virus death...,2020-08-30T22:59:54Z,CNN,Hate,,Hate
LwqhvRcBrK4,I am neither from US nor from china so as an impartial person i feel the name given by donald trump is quiet apt. It should be called china virus or wuhan virus afterall ebola was named after the region of origin so was nile virus and there are dozen such other cases.,2020-03-27T14:01:59Z,newyorkTimes,Hate,,Hate
y-DXEogwVXo,"Basically, the Obama regime funded the wuhan flu.",2020-04-18T16:11:12Z,foxNews,Hate,,Hate
LwqhvRcBrK4,and people are offended it is called china virus.,2020-03-27T13:33:46Z,newyorkTimes,Hate,,Hate
4l_jUZ515Zg,Old as you are ? Why are you lying??but don't worry the truth shall come out....why is bill gates and trump quick to say it's a china virus?? Yet bill gates talked about this 5 years ago??Gos shall punish your dirts mouth ðŸ‘„ old woman....sit down,2020-05-03T23:21:38Z,foxNews,Hate,,Hate
q_WM_pMp0Hg,When wuhan virus ends China will manage to get a new one,2020-03-14T03:16:12Z,nbcNews,Hate,,Hate
mNB8zN5CQGc,"In the beginning, U.S did such a great job at cutting anyone coming from china wuhan area where virus is said to have originated so that they could at least delay the arrival of wuhan virus for a period of time while other countries such as japan or South Korea if not canada right away started to see the number of infected go up since other countries did nothing about chienese tourists coming in at least at the beginning stage unlike U.S.  It was also wise to impose travel ban on all Europe as soon as 'WHO' officially announced that epic center of virus shifted from china to whole europe nations except if government had 100% made sure that all Americans can come back home from europe any time in the year, there would have been no cluster of passengers in the U.S airport who mistook U.S ban on whole europe for ban on Americans, which led to Americans coming back home all at once in a hurry  panickly when they didnt really have to. U.S is also the one of the few countries to actively and quickly test the real effect of corona virus vaccine on actual human being with the intent to save citizen, the moment U.S realized epidemic can get worse while other nations are busy playing blame-game like in iran with no actual attempt to see how vaccine works on human.  By employing the drive- through style testing, the time spent to test   people for coronavirus is being reduced quite extensively at that, meaning the less it takes, the more can get tested, which also helps government officials to wrap the head around where exactly hot- spot is except we dont have sufficient amount of kit for testing yet.  Unlike south korea, at least U.S did not send off or export mask, sanitazier if not biosafetysuit to other countries that is desperately needed during coronavirus spread by putting limit to the numbers of masks, respiratory equip that gets exported and also by saying No to mainland chienese trying to buy off as many 3M masks as possible for the sake of trying the best to offer every U.S citizen at least one N95 mask if not more. One thing that is alarming and disappointing is that kit for getting people tested for the coronavirus is not being distributed as well as it should be due to the lack of equip ,but there is nothing government can do but to just try to produce more because this problem of lack of equip only shows how reliant U.S med- supply- chain has become on mainland china over the past 10 years.  Had U.S grown less reliant on china for actually producing test kit for virus, there would have been no need to worry about how to manufacture massive amounts of test kit within U.S soil now.  But more importantly, had chinese did not invent in a lab or did not get contaminated with coronavirus from consuming animals that is illegal to catch, there would have been no need to close schools or companies or a need to exercise social distancing which is the most effective way to end this at this point.   What happens if china threaten to cease manufacturing anti- biotics to U.S just like they did last time?   Keep up the great work. Way to go!",2020-03-17T13:02:48Z,nbcNews,Hate,,Hate
fPgTJfTHixA,"*America* : Its the China virus! *China* : Thats racist to call it ""the china virus"" *America* : Ok, Tienanmen Square virus! *China* : *Crickets* _Our opinion is TBD_",2020-05-06T16:36:09Z,foxNews,Hate,,Hate
qFlqXPl_hZQ,why the heck are we calling it covid19 why not china virus,2020-09-17T02:05:10Z,foxNews,Hate,,Hate
5W9vjsFQUUU,"Wow, what a lack of scientific understanding and spreading of misinformation and out right bullsh*t. Its not a chinese virus you idiot. It doesnt matter where it originated from, its a virus man. Doesnt matter what China did or didnt do. This is a rampant right wing propaganda hit piece. Ya, lets put blame on China for a virus that came from animals instead of talking about the utter failure of leadership in this country that is diretcly leading the deaths of our own citizens. This is a diversion tactic plain and simple to try and draw attention away from Trumps utter failure of leadership during this crisis.  And no, im not a liberal or a democrat. This has nothing to do with partisan politics",2020-03-23T04:37:39Z,foxNews,Hate,,Hate
ORGYmZNzVEw,THE QUESTION YOU SHOULD BE ASKING IS! WHY ARE WE NOT BOMBING THE FUCK OUT OF CHINA?! HOW THE FUCK IS THIS THE PRESIDENT'S FAULT?! THIS WAS CINA THAT LET THIS LOOSE! WITH THE HELP OF OBAMA AND BIDEN AND HILARY! THEY SET THIS SHIT LOOSE TO COVER THERE SINS...,2020-04-28T23:56:43Z,CNN,Hate,,Hate
wGMSmIWgmZQ,"This is war, WW3. WHO and China government, making wuhan virus and hiding epidemic, should pay for this.",2020-04-10T16:27:25Z,nbcNews,Hate,,Hate
AXUxqGS1Jkw,Why is it you have a better chance of dying by getting hit with a water balloon then dying of china virus plz someone explain that to me and yet we shut down the whole world for literally nothing if you can't see this is a power grab then your stupid or blind or both,2020-07-13T02:59:50Z,CNN,Hate,,Hate
KXXRYmwEcWM,"â€œIn real world vs Presidentâ€™s worldâ€ real world America has no president? Haha...  â€œKung flu??, wuhan virus???â€ Iâ€™m not chinese but it pissed me off...should we rename â€œSpanish fluâ€ to â€œAmerican Virusâ€ then?! Seems like president has no knowledge of history! Once upon a time America Spread a deadly virus like covid -19...and they call it spanish flu because Spain was the only country to report this virus.",2020-06-25T22:41:55Z,CNN,Hate,,Hate
KP44tlyhT34,clowns walking the streets in protest as they spread the china virus..and burn cars ..loot..bust up things that dont belong to them..foaming out the mouths and screaming and crying..,2020-06-27T12:48:39Z,msnbc,Hate,,Hate
nPPkJOwmiVk,I love how he is literally the only one calling this the china virus.,2020-07-25T03:35:59Z,USAtoday,Hate,,Hate
mbzsRZ1gX1M,"call it what it is , it's not covo 19 , its not the china virus , its the bill gates virus . cause effect and solution all from one man",2020-04-11T21:29:46Z,foxNews,Hate,,Hate
#NAME?,"Trump probably thinks of his audience with his face on every single person. That is why he walks out in front of the audience and claps, smiles and points at people.  He needs to go back to he REALITY TV SHOWS! He definitely is not a President that reflects AMERICA. He is a stage clown how only cares about his ratings and nothing more. He cares less about the people who have passed away from covid-19 because of his lies. Maybe in the beginning you could of considered COVID virus as the china virus because of where it came from but now it is definitely considered the TRUMP VIRUS because his lies and no lack of leadership is definitely pinned to his chest as a medal that caused the suffering of America. How many more have to pass away from covid TRUMP before all of America opens thier closed eyes to the grieving and suffering.  For the sake of our people..... OPEN YOUR EYES AMERICA! TRUMP NEEDS TO GO..... GET HIM OUT FROM OUR WHITE HOUSE AND AWAY FROM THE POWER HE HOLDS!!! VOTING FOR ANYONE BUT TRUMP 2020ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸âœŒï¸âœŒï¸âœŒï¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸âœŒï¸âœŒï¸",2020-10-13T06:53:01Z,msnbc,Hate,,Hate
0pjsx94m8qA,"Instead of addressing the real issue and making real questions, they are too bussy discussing if it's racist or not to call it the ""chinese virus"".",2020-03-21T03:13:51Z,LAtimes,Hate,,Hate
jedyS4ImrVA,As much as the Dems hate President Donald Trump and the republicans I cant imagine that she would be praying for His recovery from the wuhan virus.  There is too much hate from the left and the social media clowns to think that they are worried about His health.,2020-10-02T23:40:59Z,msnbc,Hate,,Hate
qA4OvXfYVxg,there is only one reason and that is Indians are using Ayurvedic concussions from the first day they heard about coronavirus or I would say wuhan virus...,2020-07-20T19:33:56Z,cbsNews,Hate,,Hate
EZ7Bv41T0lw,"News flash: None of the millions of homeless sick or die from wuhan flu, become organ donors in China. News @ 11.....",2020-05-07T20:31:14Z,cbsNews,Hate,,Hate
b8dGSyHnGF0,"It may sound inhuman but my Prayer for President Trump was if at all God decided to call him home that he would be given the last moment of time to get anything not right fixed with God and end up in His Home, Heaven. That being said, Great to see you back in good shape after the china virus ðŸ˜· Mr President.  Crazy Nancy is now running all over the place i see ðŸ˜ƒðŸ˜„ðŸ˜†.",2020-10-10T15:12:55Z,foxNews,Hate,,Hate
ebtpY4jZ9ds,"Why is there no info or data telling public exacting who has died and who has recovered fr wuhan virus? Is it in fact elderly males and those with compromised immune and or respiratory systems?  Healthy young men and women? Kids?  Something odd that news and govt only state numbers and no specific data.  After hundreds of recent and not so recent deaths and recoveries, this data should be available.    Too much unknown fear allowed to prevail over entire populations.  Not right if it's not a risk to entire populations.  Very odd...",2020-03-19T17:15:08Z,foxNews,Hate,,Hate
_-e_Cqypm9Y,Only 9K died of china virus. All others had 2 or more comorbidities  Look at CDC website. (Btw Juan u r full of it),2020-10-06T22:39:27Z,foxNews,Hate,,Hate
